conv_parameters,occurrences,models
1 64 112 112 128 3 3 1 1 1 1 2 2 1 1 1 0 0,15,eca_vovnet39b ese_vovnet57b repvgg_b1g4 vovnet39a vovnet57a levit_512d xcit_medium_24_p16_224 ese_vovnet19b_slim ese_vovnet99b repvgg_b1 levit_conv_512d levit_512 ese_vovnet39b_evos levit_conv_512 ese_vovnet39b
1 672 15 15 672 5 5 2 2 2 2 1 1 1 1 672 0 0,15,tf_efficientnet_b1 efficientnet_b1 efficientnet_lite1 tf_efficientnet_lite1
1 72 1 1 18 1 1 0 0 0 0 1 1 1 1 1 0 1,15,efficientnet_l2 tf_efficientnet_l2 tf_efficientnet_b8 mobilenetv3_rw regnety_032 regnet_y_3_2gf efficientnet_b8
1 18 1 1 72 1 1 0 0 0 0 1 1 1 1 1 0 1,15,efficientnet_l2 tf_efficientnet_l2 tf_efficientnet_b8 mobilenetv3_rw regnety_032 regnet_y_3_2gf efficientnet_b8
1 56 38 38 448 3 3 1 1 1 1 1 1 1 1 1 0 0,15,efficientnet_el_pruned tf_efficientnet_el efficientnet_el
1 128 28 28 128 1 1 0 0 0 0 1 1 1 1 128 0 0,15,mobileone_s0 repvit_m3 repvit_m2
1 40 56 56 160 1 1 0 0 0 0 1 1 1 1 1 0 1,15,convnext_atto convnextv2_atto inception_next_atto efficientformerv2_l convnext_atto_ols convnext_atto_rms
1 288 1 1 1152 1 1 0 0 0 0 1 1 1 1 1 0 1,15,efficientvit_m5 regnetz_c16 hardcorenas_e regnetz_c16_evos hardcorenas_b hardcorenas_d hardcorenas_a hardcorenas_f hardcorenas_c
1 240 132 132 40 1 1 0 0 0 0 1 1 1 1 1 0 0,15,tf_efficientnet_b6 efficientnet_b6
1 240 132 132 240 3 3 1 1 1 1 1 1 1 1 240 0 0,15,tf_efficientnet_b6 efficientnet_b6
1 1152 1 1 288 1 1 0 0 0 0 1 1 1 1 1 0 1,15,efficientvit_m5 regnetz_c16 hardcorenas_e regnetz_c16_evos hardcorenas_b hardcorenas_d hardcorenas_a hardcorenas_f hardcorenas_c
1 128 28 28 256 1 1 0 0 0 0 2 2 1 1 1 0 0,15,resnetv2_18 legacy_seresnet18 resnet34 skresnet18 resnetblur18 resnet18 resnetv2_34 seresnet34 seresnet18 skresnet34 repvgg_a1 legacy_seresnet34 repvgg_b0
1 1024 17 17 192 1 1 0 0 0 0 1 1 1 1 1 0 0,15,inception_v4
1 16 112 112 16 1 1 0 0 0 0 1 1 1 1 1 0 0,15,fbnetv3_d mixnet_s tf_mixnet_s tf_mobilenetv3_large_minimal_100 fbnetc_100 mobilenet_v3_large efficientvit_b1 tf_mobilenetv3_large_075 mobilenetv3_rw mobilenetv3_large_075 mobilenetv3_large_100 fbnetv3_b tf_mobilenetv3_large_100
1 1408 19 19 176 1 1 0 0 0 0 1 1 1 1 1 0 0,15,efficientnet_el_pruned tf_efficientnet_el efficientnet_el
1 1408 19 19 1408 5 5 2 2 2 2 1 1 1 1 1408 0 0,15,efficientnet_el_pruned tf_efficientnet_el efficientnet_el
1 672 15 15 112 1 1 0 0 0 0 1 1 1 1 1 0 0,15,tf_efficientnet_b1 efficientnet_b1 efficientnet_lite1 tf_efficientnet_lite1
1 2880 50 50 480 1 1 0 0 0 0 1 1 1 1 1 0 0,15,efficientnet_l2
1 2064 50 50 344 1 1 0 0 0 0 1 1 1 1 1 0 0,15,efficientnet_l2
1 192 17 17 192 7 1 0 0 3 3 1 1 1 1 1 0 0,15,inception_v3 inception_v4
1 80 7 7 80 3 3 1 1 1 1 1 1 1 1 80 0 0,15,ghostnetv2_100 ghostnet_100 repghostnet_050
1 152 14 14 152 1 1 0 0 0 0 1 1 1 1 1 0 0,14,regnetx_002 regnety_002
1 192 4 4 384 1 1 0 0 0 0 1 1 1 1 1 0 0,14,efficientvit_m0 efficientvit_m1
1 384 4 4 192 1 1 0 0 0 0 1 1 1 1 1 0 0,14,efficientvit_m0 efficientvit_m1
1 3072 32 32 768 1 1 0 0 0 0 1 1 1 1 1 0 1,14,maxvit_xlarge_tf_512
1 128 28 28 768 1 1 0 0 0 0 1 1 1 1 1 0 0,14,efficientnet_b5 efficientnet_x_b5
1 192 4 4 192 3 3 1 1 1 1 1 1 1 1 192 0 0,14,efficientvit_m0 efficientvit_m1
1 336 14 14 112 1 1 0 0 0 0 1 1 1 1 1 0 0,14,semnasnet_140 hardcorenas_e fbnetc_100 hardcorenas_b hardcorenas_d repghostnet_100 mnasnet_140 hardcorenas_f hardcorenas_c
1 768 12 12 768 3 3 1 1 1 1 1 1 1 1 1 0 0,14,resnet50x16_clip_gap resnet50x16_clip
1 1536 8 8 1536 1 1 0 0 0 0 1 1 1 1 1 0 0,14,resnet51q resnet61q
1 256 10 10 1536 1 1 0 0 0 0 1 1 1 1 1 0 0,14,tf_efficientnetv2_s
1 1152 20 20 192 1 1 0 0 0 0 1 1 1 1 1 0 0,14,efficientnetv2_rw_m
1 1536 10 10 256 1 1 0 0 0 0 1 1 1 1 1 0 0,14,tf_efficientnetv2_s
1 432 21 21 432 5 5 2 2 2 2 1 1 1 1 432 0 0,14,pnasnet5large
1 2048 32 32 512 1 1 0 0 0 0 1 1 1 1 1 0 1,14,maxvit_large_tf_512
1 1536 9 9 1536 3 3 1 1 1 1 1 1 1 1 1536 0 0,14,efficientnetv2_s
1 1536 12 12 256 1 1 0 0 0 0 1 1 1 1 1 0 0,14,efficientnet_v2_s
1 176 24 24 1056 1 1 0 0 0 0 1 1 1 1 1 0 0,14,tf_efficientnetv2_m
1 256 1 1 32 1 1 0 0 0 0 1 1 1 1 1 0 1,14,gcresnext26ts gcresnet50t gcresnext50ts
1 240 1 1 20 1 1 0 0 0 0 1 1 1 1 1 0 1,14,mixnet_s tf_mixnet_s tf_mixnet_m mixnet_l tf_mixnet_l mixnet_m
1 1632 9 9 272 1 1 0 0 0 0 1 1 1 1 1 0 0,14,efficientnetv2_rw_s
1 20 1 1 240 1 1 0 0 0 0 1 1 1 1 1 0 1,14,mixnet_s tf_mixnet_s tf_mixnet_m mixnet_l tf_mixnet_l mixnet_m
1 3 224 224 128 4 4 0 0 0 0 4 4 1 1 1 0 1,14,focalnet_base_lrf convnext_base swinv2_cr_base_224 nest_base_jx convnextv2_base nest_base inception_next_base swin_base_patch4_window7_224 swinv2_cr_base_ns_224 twins_svt_large swin_b focalnet_base_srf coat_lite_medium
1 1536 9 9 256 1 1 0 0 0 0 1 1 1 1 1 0 0,14,efficientnetv2_s
1 256 9 9 1536 1 1 0 0 0 0 1 1 1 1 1 0 0,14,efficientnetv2_s
1 448 28 28 448 3 3 1 1 1 1 1 1 1 1 4 0 0,14,regnety_120 regnet_y_16gf regnetx_120 regnety_160
1 1632 9 9 1632 3 3 1 1 1 1 1 1 1 1 1632 0 0,14,efficientnetv2_rw_s
1 272 9 9 1632 1 1 0 0 0 0 1 1 1 1 1 0 0,14,efficientnetv2_rw_s
1 576 14 14 96 1 1 0 0 0 0 1 1 1 1 1 0 0,14,mobilenet_v2 mnasnet1_0 mnasnet_100 mobilenetv2_100 mixnet_xxl
1 128 28 28 64 1 1 0 0 0 0 1 1 1 1 1 0 0,14,dla60x_c mobilenetv4_hybrid_medium_075 efficientvit_b1 hrnet_w64 dla46_c dla46x_c
1 168 28 28 168 1 1 0 0 0 0 1 1 1 1 1 0 0,14,regnetx_016 regnet_x_1_6gf
1 128 56 56 128 7 7 3 3 3 3 1 1 1 1 128 0 0,14,focalnet_base_lrf convformer_s36 caformer_s36 convformer_s18 caformer_s18
1 256 7 7 128 1 1 0 0 0 0 1 1 1 1 1 0 0,14,efficientvit_b0 efficientvit_m0 dla46_c hrnet_w32
1 192 28 28 192 3 3 1 1 1 1 1 1 1 1 4 0 0,14,resnest50d_1s4x24d regnetx_032 regnet_x_3_2gf
1 72 14 14 432 1 1 0 0 0 0 1 1 1 1 1 0 0,14,mnasnet0_75 mobilenetv2_075 mnasnet_075 mobilenetv2_110d rexnetr_100 rexnet_100
1 96 56 56 192 1 1 0 0 0 0 1 1 1 1 1 0 0,14,regnetx_032 tiny_vit_21m_224 caformer_m36 densenet264d regnet_x_3_2gf convformer_m36 hgnetv2_b6 densenet161
1 576 7 7 96 1 1 0 0 0 0 1 1 1 1 1 0 0,14,mobilenet_v3_small mnasnet0_5 mobilenetv3_small_100 tf_mobilenetv3_small_minimal_100 tf_mobilenetv3_small_100 mnasnet_050
1 256 12 12 1536 1 1 0 0 0 0 1 1 1 1 1 0 0,14,efficientnet_v2_s
1 1536 48 48 384 1 1 0 0 0 0 1 1 1 1 1 0 1,14,focalnet_large_fl3 vitamin_xlarge_384 maxvit_xlarge_tf_384 focalnet_large_fl4
1 512 28 28 1024 1 1 0 0 0 0 1 1 1 1 1 0 0,14,seresnext101d_32x8d seresnext101_64x4d resnext101_32x8d seresnext101_32x8d resnext101_64x4d resnext101_32x16d levit_conv_512_s8
1 240 30 30 40 1 1 0 0 0 0 1 1 1 1 1 0 0,14,tf_efficientnet_lite1 tf_efficientnet_b1 efficientnet_cc_b1_8e tf_efficientnet_cc_b1_8e efficientnet_b1 efficientnet_lite1
1 176 30 30 1056 1 1 0 0 0 0 1 1 1 1 1 0 0,14,efficientnet_v2_m
1 192 17 17 224 1 7 3 3 0 0 1 1 1 1 1 0 0,14,inception_v4
1 72 28 28 72 3 3 1 1 1 1 1 1 1 1 72 0 0,14,mvitv2_large_cls mvitv2_large
1 192 28 28 48 1 1 0 0 0 0 1 1 1 1 1 0 0,14,gc_efficientnetv2_rw_t mobilenet_edgetpu_100 mobilenetv2_140 efficientnet_b0_g16_evos mobilenet_edgetpu_v2_xs efficientnetv2_rw_t
1 256 28 28 512 3 3 1 1 1 1 1 1 1 1 64 0 0,14,legacy_senet154 senet154
1 48 28 28 288 1 1 0 0 0 0 1 1 1 1 1 0 0,14,efficientnet_b0_g16_evos rexnetr_100 mixnet_xxl mobilenetv2_140
1 144 60 60 144 3 3 1 1 1 1 1 1 1 1 144 0 0,14,tf_efficientnet_lite1 tf_efficientnet_b1 efficientnet_cc_b1_8e tf_efficientnet_cc_b1_8e efficientnet_b1 efficientnet_lite1
1 240 28 28 240 3 3 1 1 1 1 2 2 1 1 240 0 0,14,repghostnet_200 ghostnet_100 mobilenetv2_120d efficientnet_cc_b0_8e efficientnet_b0_gn semnasnet_100 mobilenet_v3_large ghostnetv2_100 efficientnet_b0 efficientnet_cc_b0_4e mobilenetv3_large_100 mobilenetv3_rw efficientnet_lite0
1 312 14 14 52 1 1 0 0 0 0 1 1 1 1 1 0 0,14,ghostnetv2_130 tf_mixnet_l mixnet_l ghostnet_130
1 240 30 30 240 5 5 2 2 2 2 1 1 1 1 240 0 0,14,tf_efficientnet_lite1 tf_efficientnet_b1 efficientnet_cc_b1_8e tf_efficientnet_cc_b1_8e efficientnet_b1 efficientnet_lite1
1 528 84 84 528 5 5 2 2 2 2 1 1 1 1 528 0 0,14,tf_efficientnet_b8 efficientnet_b8
1 528 84 84 88 1 1 0 0 0 0 1 1 1 1 1 0 0,14,tf_efficientnet_b8 efficientnet_b8
1 1024 8 8 1024 1 1 0 0 0 0 1 1 1 1 1 0 0,14,cs3darknet_focus_l cs3sedarknet_l cspresnet50 cspresnet50w cs3sedarknet_xdw cspdarknet53 cs3darknet_l cspresnext50 cspresnet50d
1 144 1 1 40 1 1 0 0 0 0 1 1 1 1 1 0 1,14,regnetz_b16_evos hardcorenas_e mobilenet_v3_small mobilenetv3_small_050 haloregnetz_b mobilenetv3_small_100 regnetz_b16 tf_mobilenetv3_small_100 hardcorenas_f
1 48 28 28 192 3 3 1 1 1 1 2 2 1 1 1 0 0,14,hrnet_w48_ssld hrnet_w48
1 128 56 56 128 7 7 3 3 3 3 1 1 1 1 128 0 1,14,maxxvitv2_rmlp_base_rw_224 convnext_base convnextv2_base rdnet_tiny mambaout_base
1 128 16 16 128 3 3 1 1 1 1 1 1 1 1 1 0 0,14,cs3darknet_s cs3darknet_focus_s mobilevit_s cspresnet50w
1 320 28 28 544 1 1 0 0 0 0 1 1 1 1 1 0 0,14,dpn98 dpn131
1 40 14 14 40 3 3 1 1 1 1 1 1 1 1 40 0 0,14,ghostnet_050 ghostnetv2_100 ghostnet_100 repghostnet_050
1 48 14 14 48 3 3 1 1 1 1 1 1 1 1 48 0 0,14,repghostnet_058 shufflenet_v2_x0_5 mobilenetv4_conv_small_050
1 1152 20 20 1152 3 3 1 1 1 1 1 1 1 1 1152 0 0,14,efficientnetv2_rw_m
1 176 20 20 1056 1 1 0 0 0 0 1 1 1 1 1 0 0,14,efficientnetv2_m
1 128 112 112 128 3 3 1 1 1 1 1 1 1 1 1 0 1,14,vgg16 vgg19 vgg13 vgg19_bn vgg13_bn vitamin_base_224 maxvit_large_tf_224 vgg16_bn
1 192 48 48 192 3 3 1 1 1 1 1 1 1 1 1 0 0,14,resnet50x16_clip_gap resnet50x16_clip
1 864 11 11 864 5 5 2 2 2 2 1 1 1 1 864 0 0,14,pnasnet5large
1 3072 7 7 512 1 1 0 0 0 0 1 1 1 1 1 0 0,14,efficientvit_l1 efficientvit_l2
1 32 1 1 256 1 1 0 0 0 0 1 1 1 1 1 0 1,14,gcresnext26ts gcresnet50t gcresnext50ts
1 256 16 16 1 1 1 0 0 0 0 1 1 1 1 1 0 1,14,gcresnext26ts gcresnet50t gcresnext50ts
1 16 1 1 128 1 1 0 0 0 0 1 1 1 1 1 0 1,14,gcresnext26ts gcresnet50t regnety_008 gcresnext50ts gcresnet33ts
1 160 32 32 240 3 3 1 1 1 1 1 1 1 1 1 0 0,14,cs3se_edgenet_x cs3edgenet_x
1 240 32 32 160 1 1 0 0 0 0 1 1 1 1 1 0 0,14,cs3se_edgenet_x cs3edgenet_x
1 32 1 1 128 1 1 0 0 0 0 1 1 1 1 1 0 0,14,gcvit_xtiny gcvit_base gcvit_tiny gcvit_xxtiny
1 1280 28 28 320 1 1 0 0 0 0 1 1 1 1 1 0 1,14,maxxvitv2_rmlp_large_rw_224 vitamin_large_224 vitamin_large2_224
1 4096 7 7 1024 1 1 0 0 0 0 1 1 1 1 1 0 1,14,maxxvitv2_rmlp_base_rw_224 focalnet_base_lrf coatnet_2_rw_224 coatnet_rmlp_2_rw_224 coatnet_2_224 focalnet_base_srf maxvit_large_tf_224
1 128 1 1 16 1 1 0 0 0 0 1 1 1 1 1 0 1,14,gcresnext26ts gcresnet50t regnety_008 gcresnext50ts gcresnet33ts
1 128 29 29 768 1 1 0 0 0 0 1 1 1 1 1 0 0,14,efficientnet_b5 tf_efficientnet_b5
1 336 168 168 336 3 3 1 1 1 1 1 1 1 1 336 0 0,14,tf_efficientnet_b8 efficientnet_b8
1 144 60 60 24 1 1 0 0 0 0 1 1 1 1 1 0 0,14,tf_efficientnet_lite1 tf_efficientnet_b1 efficientnet_cc_b1_8e tf_efficientnet_cc_b1_8e efficientnet_b1 efficientnet_lite1
1 96 56 56 96 3 3 1 1 1 1 4 4 1 1 96 0 0,14,mvitv2_small mvitv2_base mvitv2_base_cls mvitv2_small_cls mvitv2_tiny
1 176 29 29 1056 1 1 0 0 0 0 1 1 1 1 1 0 0,14,efficientnet_b5 tf_efficientnet_b5
1 40 1 1 144 1 1 0 0 0 0 1 1 1 1 1 0 1,14,regnetz_b16_evos hardcorenas_e mobilenet_v3_small mobilenetv3_small_050 haloregnetz_b mobilenetv3_small_100 regnetz_b16 tf_mobilenetv3_small_100 hardcorenas_f
1 336 168 168 56 1 1 0 0 0 0 1 1 1 1 1 0 0,14,tf_efficientnet_b8 efficientnet_b8
1 576 1 1 288 1 1 0 0 0 0 1 1 1 1 1 0 1,14,nf_regnet_b5
1 288 1 1 576 1 1 0 0 0 0 1 1 1 1 1 0 1,14,nf_regnet_b5
1 560 14 14 560 3 3 1 1 1 1 1 1 1 1 14 0 0,13,regnetx_040
1 24 1 1 6 1 1 0 0 0 0 1 1 1 1 1 0 1,13,tf_efficientnet_b4 tf_efficientnet_b3 efficientnet_b5 efficientnet_b3 efficientnet_b4 tf_efficientnet_b5 efficientnet_b3_pruned
1 8 112 112 8 3 3 1 1 1 1 1 1 1 1 8 0 0,13,ghostnet_100 lcnet_050 efficientvit_b0 repghostnet_050 ghostnetv2_100 mnasnet_small lcnet_035 repghostnet_111 repghostnet_100 repghostnet_058 repghostnet_080
1 512 16 16 128 1 1 0 0 0 0 1 1 1 1 1 0 0,13,cspresnet50w maxvit_rmlp_pico_rw_256 maxvit_pico_rw_256
1 6 1 1 24 1 1 0 0 0 0 1 1 1 1 1 0 1,13,tf_efficientnet_b4 tf_efficientnet_b3 efficientnet_b5 efficientnet_b3 efficientnet_b4 tf_efficientnet_b5 efficientnet_b3_pruned
1 1248 7 7 1 1 1 0 0 0 0 1 1 1 1 1 0 1,13,gc_efficientnetv2_rw_t
1 24 112 112 24 3 3 1 1 1 1 1 1 1 1 24 0 0,13,fbnetv3_d ghostnet_100 repghostnet_150 mnasnet0_75 lcnet_150 tf_mixnet_m repghostnet_100 efficientvit_b2 ghostnetv2_100 mixnet_m mobilenetv2_075 semnasnet_075 mnasnet_075
1 1056 24 24 176 1 1 0 0 0 0 1 1 1 1 1 0 0,13,tf_efficientnetv2_m
1 1024 7 7 1024 1 1 0 0 0 0 1 1 1 1 1 0 0,13,dla60_res2next mobilenetv1_100h dla102x dla60x mobilenetv1_100 gcvit_base
1 128 28 28 64 3 3 1 1 1 1 1 1 1 1 1 0 0,13,hgnetv2_b3 selecsls60b selecsls60
1 528 7 7 528 1 1 0 0 0 0 1 1 1 1 1 0 0,13,regnetx_006
1 64 14 14 128 1 1 0 0 0 0 1 1 1 1 1 0 0,13,dla60x_c efficientvit_m0 ghostnetv2_160 lcnet_050 hrnet_w18_small dla46_c dla46x_c
1 128 32 32 1 1 1 0 0 0 0 1 1 1 1 1 0 1,13,gcresnext26ts gcresnet50t gcresnet33ts gcresnext50ts
1 768 24 24 3072 1 1 0 0 0 0 1 1 1 1 1 0 0,13,maxvit_xlarge_tf_384
1 3072 24 24 3072 3 3 1 1 1 1 1 1 1 1 3072 0 0,13,maxvit_xlarge_tf_384
1 768 14 14 3072 1 1 0 0 0 0 1 1 1 1 1 0 0,13,maxvit_xlarge_tf_224
1 512 8 8 1024 3 3 1 1 1 1 1 1 1 1 1 0 0,13,sedarknet21 darknet21 darknet17 darknet53 darknetaa53
1 32 28 28 96 1 1 0 0 0 0 1 1 1 1 1 0 0,13,mnasnet0_75 fbnetc_100 tf_mobilenetv3_large_075 mobilenetv3_large_075 semnasnet_075 mnasnet_075 mobilenetv4_conv_small_050 repghostnet_080
1 192 24 24 192 5 5 2 2 2 2 1 1 1 1 192 0 0,13,tinynet_b mobilenetv4_conv_large mobilenetv4_hybrid_large
1 256 8 8 256 3 3 1 1 1 1 1 1 1 1 256 0 0,13,mobilevitv2_050 mobilenetv4_conv_aa_medium mobilenetv4_conv_medium mobilenetv4_hybrid_medium
1 768 32 32 3072 1 1 0 0 0 0 1 1 1 1 1 0 0,13,maxvit_xlarge_tf_512
1 576 14 14 576 3 3 1 1 1 1 1 1 1 1 576 0 1,13,efficientformerv2_l efficientformerv2_s2
1 384 96 96 96 1 1 0 0 0 0 1 1 1 1 1 0 0,13,resnet50x16_clip_gap resnet50x16_clip maxvit_rmlp_base_rw_384 tiny_vit_21m_384
1 1280 14 14 640 1 1 0 0 0 0 1 1 1 1 1 0 0,13,dpn98 dpn131 densenet169 levit_conv_512_s8
1 1056 24 24 1056 3 3 1 1 1 1 1 1 1 1 1056 0 0,13,tf_efficientnetv2_m
1 1024 7 7 4096 1 1 0 0 0 0 1 1 1 1 1 0 1,13,maxxvitv2_rmlp_base_rw_224 focalnet_base_lrf coatnet_2_rw_224 coatnet_rmlp_2_rw_224 coatnet_2_224 focalnet_base_srf rdnet_small
1 512 24 24 1536 1 1 0 0 0 0 1 1 1 1 1 0 1,13,coatnet_rmlp_2_rw_384
1 3072 32 32 3072 3 3 1 1 1 1 1 1 1 1 3072 0 0,13,maxvit_xlarge_tf_512
1 1024 14 14 1024 3 3 1 1 1 1 1 1 1 1 1024 0 0,13,maxvit_tiny_rw_224 maxvit_t maxvit_tiny_tf_224 mobilenet_edgetpu_v2_s
1 512 24 24 512 1 1 0 0 0 0 1 1 1 1 1 0 1,13,coatnet_rmlp_2_rw_384
1 192 7 7 192 5 5 2 2 2 2 1 1 1 1 192 0 1,13,coat_lite_mini coat_lite_small coat_lite_medium
1 2048 32 32 2048 3 3 1 1 1 1 1 1 1 1 2048 0 0,13,maxvit_large_tf_512
1 1056 20 20 1056 3 3 1 1 1 1 1 1 1 1 1056 0 0,13,efficientnetv2_m
1 1056 20 20 176 1 1 0 0 0 0 1 1 1 1 1 0 0,13,efficientnetv2_m
1 16 7 7 16 7 7 3 3 3 3 1 1 1 1 16 0 0,13,efficientvit_m4 efficientvit_m5 efficientvit_m2 efficientvit_m1
1 192 7 7 192 7 7 3 3 3 3 1 1 1 1 192 0 1,13,coat_lite_mini coat_lite_small coat_lite_medium
1 384 8 8 384 5 5 2 2 2 2 1 1 1 1 384 0 0,13,mobilenetv4_hybrid_large_075
1 192 14 14 576 1 1 0 0 0 0 1 1 1 1 1 0 1,13,coatnet_rmlp_0_rw_224 coatnet_rmlp_1_rw2_224 coatnet_1_rw_224 coatnet_0_rw_224 coatnet_rmlp_1_rw_224 coatnet_bn_0_rw_224 efficientformerv2_l
1 512 24 24 2048 1 1 0 0 0 0 1 1 1 1 1 0 0,13,maxvit_large_tf_384
1 2048 24 24 2048 3 3 1 1 1 1 1 1 1 1 2048 0 0,13,maxvit_large_tf_384
1 512 32 32 2048 1 1 0 0 0 0 1 1 1 1 1 0 0,13,maxvit_large_tf_512
1 1192 1 1 600 1 1 0 0 0 0 1 1 1 1 1 0 1,13,nf_regnet_b5
1 600 1 1 1192 1 1 0 0 0 0 1 1 1 1 1 0 1,13,nf_regnet_b5
1 1492 48 48 1492 1 1 0 0 0 0 1 1 1 1 1 0 0,13,regnety_2560
1 16 4 4 16 7 7 3 3 3 3 1 1 1 1 16 0 0,13,efficientvit_m4 efficientvit_m5 efficientvit_m2 efficientvit_m1
1 640 7 7 1280 1 1 0 0 0 0 1 1 1 1 1 0 0,13,levit_conv_512d repvit_m2_3 mobilenetv1_125
1 3 224 224 64 1 1 0 0 0 0 2 2 1 1 1 0 0,13,repvgg_b1g4 repvgg_b2g4 repvgg_b3g4 mobileone_s1 repvgg_b3 repvgg_a2 mobileone_s4 repvgg_b1 mobileone_s3 repvgg_a1 repvgg_b2 repvgg_b0 mobileone_s2
1 184 1 1 360 1 1 0 0 0 0 1 1 1 1 1 0 1,13,nf_regnet_b0 nf_regnet_b1
1 360 1 1 184 1 1 0 0 0 0 1 1 1 1 1 0 1,13,nf_regnet_b0 nf_regnet_b1
1 192 16 16 192 1 1 0 0 0 0 1 1 1 1 1 0 0,13,fastvit_t8 cs3darknet_m cs3darknet_focus_m
1 480 15 15 480 5 5 2 2 2 2 1 1 1 1 480 0 0,13,fbnetv3_g tf_efficientnet_lite1 tf_efficientnet_b1 efficientnet_b1 efficientnet_lite1
1 288 7 7 576 1 1 0 0 0 0 1 1 1 1 1 0 0,13,efficientvit_m5 levit_conv_192
1 256 14 14 512 1 1 0 0 0 0 2 2 1 1 1 0 0,13,resnetv2_18 legacy_seresnet18 resnet34 skresnet18 resnetblur18 resnet18 resnetv2_34 seresnet34 seresnet18 skresnet34 legacy_seresnet34
1 96 32 32 384 1 1 0 0 0 0 1 1 1 1 1 0 0,13,regnetz_c16 regnetz_c16_evos mobilevit_s
1 320 28 28 320 3 3 1 1 1 1 1 1 1 1 320 0 1,13,efficientformerv2_l coat_small
1 320 40 40 320 3 3 1 1 1 1 1 1 1 1 1 0 0,13,repvgg_d2se
1 320 40 40 320 1 1 0 0 0 0 1 1 1 1 1 0 0,13,repvgg_d2se
1 512 7 7 128 1 1 0 0 0 0 1 1 1 1 1 0 0,13,mobilenetv4_conv_small densenetblur121d densenet121 efficientvit_b0 hrnet_w64 hgnetv2_b0
1 32 128 128 64 3 3 1 1 1 1 2 2 1 1 1 0 0,13,resnet33ts gcresnet50t regnetz_e8 sehalonet33ts lamhalobotnet50ts_256 halo2botnet50ts_256 resnet32ts seresnet33ts gcresnet33ts eca_resnet33ts regnetz_d8 sebotnet33ts_256 regnetz_d32
1 240 28 28 240 5 5 2 2 2 2 1 1 1 1 240 0 0,13,tf_efficientnet_b0 efficientnet_cc_b0_8e efficientnet_b0_gn efficientnet_blur_b0 efficientnet_b0 efficientnet_cc_b0_4e tf_efficientnet_lite0 hardcorenas_a tf_efficientnet_cc_b0_4e efficientnet_lite0 hardcorenas_f tf_efficientnet_cc_b0_8e
1 128 56 56 32 1 1 0 0 0 0 1 1 1 1 1 0 1,13,convnext_zepto_rms_ols efficientformerv2_s2 efficientformerv2_s1 efficientformerv2_s0 convnext_zepto_rms
1 384 14 14 384 3 3 1 1 1 1 1 1 1 1 1 0 0,13,repvgg_a2
1 608 1 1 38 1 1 0 0 0 0 1 1 1 1 1 0 1,13,efficientnetv2_rw_m efficientnet_h_b5
1 768 14 14 96 1 1 0 0 0 0 1 1 1 1 1 0 0,13,mobilenet_edgetpu_100 tf_efficientnet_es efficientnet_es efficientnet_es_pruned
1 144 14 14 1152 1 1 0 0 0 0 1 1 1 1 1 0 0,13,mobilenet_edgetpu_v2_xs efficientnet_es efficientnet_es_pruned tf_efficientnet_es
1 1152 7 7 320 1 1 0 0 0 0 1 1 1 1 1 0 0,13,spnasnet_100 efficientnet_b0_g8_gn efficientnet_b0_gn tf_efficientnet_b0 mnasnet1_0 mnasnet_100 efficientnet_blur_b0 efficientnet_b0_g16_evos efficientnet_b0 mixnet_xl tf_efficientnet_lite0 efficientnet_lite0
1 32 56 56 128 1 1 0 0 0 0 1 1 1 1 1 0 1,13,convnext_zepto_rms_ols efficientformerv2_s2 efficientformerv2_s1 efficientformerv2_s0 convnext_zepto_rms
1 52 14 14 312 1 1 0 0 0 0 1 1 1 1 1 0 0,13,ghostnetv2_130 tf_mixnet_l mixnet_l
1 38 1 1 608 1 1 0 0 0 0 1 1 1 1 1 0 1,13,efficientnetv2_rw_m efficientnet_h_b5
1 128 56 56 128 3 3 1 1 1 1 1 1 1 1 128 0 0,13,ese_vovnet19b_dw focalnet_base_lrf mobilenetv1_100h efficientvit_b1 mobileone_s3 mobilenetv1_100 focalnet_base_srf gcvit_base
1 32 112 112 64 1 1 0 0 0 0 1 1 1 1 1 0 0,13,dla60x_c regnety_008 mobilenetv1_100h dla60 regnetz_005 regnet_x_800mf regnety_008_tv dla169 regnet_y_800mf mobilenetv1_100 dla46x_c dla102 regnetx_008
1 1056 30 30 1056 3 3 1 1 1 1 1 1 1 1 1056 0 0,13,efficientnet_v2_m
1 1056 30 30 176 1 1 0 0 0 0 1 1 1 1 1 0 0,13,efficientnet_v2_m
1 128 7 7 256 1 1 0 0 0 0 1 1 1 1 1 0 0,13,dla60x_c efficientvit_m0 lcnet_050 hrnet_w18_small dla46_c dla46x_c
1 128 56 56 512 1 1 0 0 0 0 1 1 1 1 1 0 0,13,caformer_b36 dla102x2 coatnet_2_rw_224 coatnet_rmlp_2_rw_224 convformer_b36 coatnet_2_224 maxvit_large_tf_224
1 32 128 128 32 3 3 1 1 1 1 1 1 1 1 1 0 0,13,seresnet152d ecaresnet200d resnet50_mlp resnet101d resnet152d cspresnet50w seresnet200d cspresnet50d resnetrs152 resnetrs200 resnetrs270 seresnet269d resnet200d
1 48 36 36 288 1 1 0 0 0 0 1 1 1 1 1 0 0,13,efficientnet_b3_g8_gn efficientnet_x_b3 efficientnet_b3 efficientnet_b3_gn efficientnet_b2
